,domain,latency1,latency2,latency3,latency4
122,HA2EK41FZ30P96RCOURM3V1UTTWVSZTWPW21MQ7UGUXRCC9RS8.ans1.tld1,4.66012954712,1.78408622742,1.88207626343,1.91593170166
123,OP3OWWH5PJA8MJA2YLALCW6XJCDGFSQK7K59LM7Z2H0CQCTK6R.ans1.tld1,4.87685203552,1.92499160767,1.87993049622,1.8949508667
124,V8OMDL1YZ7USPJKFTSG81D6HUMI9POM05Q51UTKC154UOVNDXL.ans1.tld1,4.66704368591,1.82104110718,1.79815292358,1.86800956726
125,G4691LV1TCEWREOC0M3LC7YSTI7CNBSEYWGQVDFLLQTWK1F11A.ans1.tld1,4.58812713623,1.91211700439,1.73497200012,1.78003311157
126,WB5E9G7D9DEXC41IXBJBGLWYN4GMG1S30MEEU2EOC965XSQ7IQ.ans1.tld1,4.47010993958,1.82008743286,1.74117088318,1.81722640991
127,ED0JNLVU5NCQUX1F66YEUH2R99441FUG6YL2KAALE9VDZP4Z7J.ans1.tld1,4.76789474487,1.80912017822,1.72710418701,1.84106826782
128,M3F2DMWE1DOITLLZAKMFO0WFC4EUAA4ZTDTY0D630RPB9RPIRO.ans1.tld1,4.71496582031,1.88493728638,1.84607505798,1.8138885498
129,YO8AQW111IS2AORGAH7FXBWPQFBUPSV3CCVH3NTKRFDWNBPDKI.ans1.tld1,4.6329498291,1.80006027222,1.82390213013,1.77097320557
130,4QUCVBM2RP8BCJIXE7TBXXMBCVWNPYB7B19PHI9L7C93F3HL9H.ans1.tld1,4.59408760071,1.87087059021,1.75189971924,1.75404548645
131,HX1CIY5G7RPHHH7EDDMS4TUUG092HU7CM2WLYHQ33CB35P4C1D.ans1.tld1,4.81104850769,1.87706947327,1.73807144165,1.83796882629
132,RYXWDVEOX3QDFLB2FF5CGRNGATTA9EFJCQBP7F0AQJ6X8P5N26.ans1.tld1,4.65488433838,1.86109542847,1.87110900879,1.90711021423
133,5TMXV7FADOE196FWQCI83G22D0OTJ7N12XVJBPQJAGNZD3JOWU.ans1.tld1,4.80794906616,1.79195404053,1.90591812134,1.97100639343
134,6JLKGNFJ3299FSYZ6GIN6HY1MTE44PSZJWH61DT7ZSMJHUN40D.ans1.tld1,4.65607643127,1.84106826782,1.84917449951,1.98316574097
135,JT9SKE8D8VQEBA59EOVP94IC5C1SVL07U00NJLVPV64OS6NFSU.ans1.tld1,4.67610359192,1.86800956726,1.82414054871,1.75094604492
136,UFU8KB6Y7M9MD3V0A8J32INJXUZOYTWLJ1I83VPPNNR4Q8V67P.ans1.tld1,4.7709941864,1.85918807983,1.77693367004,1.79505348206
137,4UL4X4Q9J8GMWB64Y7KV8VAD4ZKZ5PPS4ENA8G8O9B2HOFZKQY.ans1.tld1,4.65202331543,1.78694725037,1.77597999573,1.90997123718
138,9F30N77YFPEXWSH8XGWA4ZLT5E8PPVO9LWX6GCRX8XCNO28P58.ans1.tld1,4.81820106506,1.72209739685,1.8298625946,1.96981430054
139,NPB8Z34JUK7PRFCOOX7D0DXY6RA67MMC1KCMG6ACRUJU1P6DSQ.ans1.tld1,4.93693351746,1.74808502197,1.83916091919,1.78003311157
140,VEMO2YNPQJE4906DWEVAR2X63G10W1QNZR8MJXLNKSUJVF442B.ans1.tld1,4.76789474487,1.72591209412,1.79409980774,1.70302391052
141,B1CZ0R2V4RXJ98V1AF8WSDPE2K46RDIGUKZSVK2AEQ10ULSRQC.ans1.tld1,4.74500656128,1.73687934875,1.788854599,1.77383422852
142,ED6CSWKARZ70N8MT716WHO76OCPU4DL8K0KEBXSBJ6XJQ20NOU.ans1.tld1,4.91690635681,1.81794166565,1.77717208862,1.74999237061
143,LHVKEELFSHNTQZWJSAAWD5EO7FHL4HY8S5VN820IY46EKZ4VOT.ans1.tld1,4.67801094055,1.7409324646,1.80792808533,1.68204307556
144,FOLA1NJG2SO1FE6EUNLXSDDQC2SDQLC96JW9ZJP7ACBND8923D.ans1.tld1,4.92596626282,1.71494483948,1.81818008423,1.82390213013
145,6GWEHCR2CP1C0M77ZDW34MISOZEJWVVIY8ZZY2MTWD7WX4NMFD.ans1.tld1,4.76121902466,1.76215171814,1.72901153564,1.83987617493
146,RBJBJ1A0AD5PH9FODSVC2HF8GM3IJVBXL96033N5SB43QB1XYK.ans1.tld1,4.92191314697,1.77502632141,1.84202194214,1.8892288208
