,domain,latency1,latency2,latency3,latency4
128,93E1WKLU8B1X3IYS113EB3PNJC4Z22V90SDW4S7D69V8KN7WIV.askjd,4.075050354,1.83391571045,1.95789337158,1.79886817932
129,UIBLAKPS3X9HXJIJV1IKQU97S5GPEJH6UMZNGCWGSEDLLIA0VM.askjd,3.94606590271,1.8789768219,1.91307067871,1.75786018372
130,T64KEU2QY6Q29WXE9GZLGO1N3Y3H8FHST1D5BY8T24UJQ5YWYG.askjd,4.32014465332,1.85489654541,1.85394287109,1.80101394653
131,Z1XS4GU6S53VUU6SF1BRV75OXYQNLQ9CS2WUILO0T3O1URUXUC.askjd,4.25100326538,1.797914505,1.91593170166,1.99818611145
132,ZHX6EYKJ3GZF1SPELO7QI5L16FQ06XW1Q9TI1IWQ4CNFOK5AJV.askjd,4.06312942505,1.78694725037,1.95789337158,2.00915336609
133,CSEOF20OK0841UWCEWZBAI8S9PXUOTEAK3U97N808R4PMPFDTV.askjd,4.01592254639,1.90496444702,1.83510780334,1.90901756287
134,O395VZNK694F7X64Y0AC9X531ELLG8ABDISM9PTFPWCW9I78WQ.askjd,3.96704673767,1.8138885498,1.83296203613,1.89399719238
135,7ZXVFI0K24L45G2YG12EEB3YOBNZ2HST9EBB6HVOXRQEKK397E.askjd,3.93199920654,1.84679031372,1.92594528198,2.06899642944
136,VP7TJU1B3N3M331S2Z00D3LEBWCY2XQ86S219972ZY7P7AE9LT.askjd,3.83400917053,1.85585021973,1.85298919678,2.03800201416
137,LGNXC2NDJGY2YJDA8MIC91AQ0WBN6ZU01UQJS14PXFSA32E7W3.askjd,3.91006469727,1.83200836182,1.81412696838,2.11787223816
138,6YJXCVC1VVZKBH3732WZ28XDZJUT5RFIJMVUPPIR0RXUZWE0B1.askjd,3.85904312134,1.86109542847,1.81293487549,1.97196006775
139,YS3HXG9VP6E0C35VMMXOK8EN7RO0YOXAJGKHDC3WCEFG35SGAK.askjd,4.25481796265,1.82104110718,1.81412696838,1.81102752686
140,BNQL30HICP36KP1K3MIFXLY2HY7OV4N8FUK3395BL1JT1BMS5K.askjd,3.95703315735,1.87206268311,1.91402435303,1.78384780884
141,GO1L9NUTAHVZ1Z8XCJFX909K3V2NH1RSAJCPRPQCK19G63S0IX.askjd,3.81112098694,1.8949508667,1.87397003174,1.79409980774
142,VQMTO77MV5CRYMONQYDWUMQPRKNFIMZLYSC71VBHE9KJFYCANN.askjd,3.92198562622,1.82390213013,1.94382667542,1.78790092468
143,0UGF73F95M47DJWKI7QIERI1L0V7A79V6DDDI89DPKA6W7DT71.askjd,4.1069984436,1.82795524597,1.91402435303,1.78408622742
144,DAYBFBCMZZUD10L25SK72C60UVXZG5G688CJR0765UW63PTBNK.askjd,4.19902801514,1.80983543396,1.87587738037,1.788854599
145,7NCZDG8PFWA1HH5Q24WX69O75GPNWQTA8HTKFJKGDLS62C9EA2.askjd,4.18090820312,1.86014175415,1.86896324158,1.79696083069
146,4U8F1HWMZP1W4KVIPMBSOKB2D8KBPIY6PMCPPH4P28909ZIBTI.askjd,4.31489944458,1.82199478149,1.76906585693,1.83200836182
147,KEDMNGKXJXSH2HPJZYRJ3Q889Y9OCUHXWC2977FUML6X7PSL1Y.askjd,4.23312187195,1.84297561646,1.81603431702,1.797914505
148,4HENGKCMBJ9HU553IVY5F7592ZGQWLBXLZ7WJ6FLZY8S9VEB7C.askjd,4.22215461731,1.80888175964,1.83582305908,1.77812576294
149,EMIYJNMNEKOSHJPS7AXXXT9P9J1G6URAZJR9KFZZB32ZZMGGYA.askjd,4.38189506531,1.91903114319,1.79696083069,1.77884101868
150,4DC97K9L5L6IWHI1JLIKDTLSEO2LZJDXLCFDCYA1NH1Y9WLE7B.askjd,4.21214103699,1.82795524597,1.81984901428,1.77097320557
151,KLBCDZMS1V5EVCRDY1WXUOMAF4Q04IFMAWU7DMQC8LFPRZJAT7.askjd,4.27389144897,1.83701515198,1.80602073669,1.88708305359
152,2VIH7PDOGV73TYBZK2UDVQYKKRVBUWKNFSGWM4IJJ7GIEV7LYU.askjd,4.38904762268,1.79100036621,1.80196762085,2.03895568848
153,KORWNSWS0OCRP4D27V0U6EDJRDW9BSEQS5LGDUPT2VNR90QXGU.askjd,4.11701202393,1.83081626892,1.77907943726,1.96504592896
154,HHKLWGEPQVFEAA4TVR4VPIDNE6WO6S4U5R8TGYFCV4DGV6ZCZN.askjd,4.17709350586,1.83510780334,1.80196762085,1.99198722839
155,0WHZMP4OQPG6I9VZ4E6KTRWH8UIY5K1GJ7FB5T4EC0CELDGN88.askjd,4.21690940857,1.82294845581,1.94501876831,2.32315063477
156,L801HNZNK9OWQRAT4BDHXRYCWQUS76996V3JFBGPQP9HY4JUNZ.askjd,4.05192375183,1.83606147766,1.88708305359,1.85799598694
157,6FIZ68B8U3L0E71DKPSU4VJBJDS6DLQTQB145J5OB31VO0YFIW.askjd,4.15802001953,1.81484222412,1.79195404053,1.83987617493
158,AECM2EWYLZ32CJCSZJTDZGWAU854IXKP3YNAQ042I69D73642D.askjd,4.2519569397,1.77001953125,1.76095962524,1.78980827332
159,JFCOPPQFUYKFUPLVFVQ3IT071A2P31ST7QNCB6WD1E4QSJE3WM.askjd,4.13608551025,1.85894966125,2.19106674194,2.00700759888
160,0ADOGZT7158KWZ0BJ1IX7AHLIU7CKV3H77L096CPNL5P89BU17.askjd,4.09507751465,1.84082984924,1.75404548645,1.96504592896
161,H721GSE22GH7J2UVP4W3B4F99DCEV37CFMSHSMKVO0VLPKKLSU.askjd,4.1811466217,1.82104110718,1.74713134766,1.92213058472
162,NBANLAG5O7AQHFM0YY2MRMXYBCHJEVAWV04TGZMXCXI8VLXZVJ.askjd,5.4759979248,1.8470287323,1.75809860229,1.98912620544
163,EJ2QPIF8PLIIDT9E9PLYSDJNI0RXGYCFD015CDGUWHWN0R4FPG.askjd,4.22811508179,1.83081626892,1.81198120117,1.99699401855
164,SUGA89GSTD04HNGHX8PV0G2FPOIYGYRIN4FR6DS16ZZSDK3M4P.askjd,4.33897972107,1.80101394653,1.81102752686,2.06708908081
165,EKVRGRV1NA6LIH829Q15EP8JA0JIG2FD66XVVYQIYDADA1OZTE.askjd,4.25291061401,1.91187858582,1.80792808533,2.06089019775
166,XLM3T7JK2XT3TSC3D16CU8MUALEBYD3KP202E467D9DWRDWZQ4.askjd,4.24003601074,1.84893608093,1.77502632141,1.9052028656
167,A24N47LI29U273ZLQDV0UJEPCDN98EXPFD9HJQNZYD0UJBQW7B.askjd,4.16898727417,1.77907943726,1.80816650391,1.9428730011
168,STORR28TXUZQXZN1QBSIKJ5XIQIHKR434ZDGU7TTCQY7XIJ2RH.askjd,4.32085990906,1.78813934326,1.80006027222,1.92809104919
